"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"1038-008962","008962","Szent István utca H","47.392547","19.115361","","","0","","","","2","",""
"1038-008963","008963","Grassalkovich út","47.390521","19.118865","","","0","","","","1","",""
"1038-008964","008964","Szent László utca / Tartsay utca","47.421259","19.127136","","","0","","","","1","",""
"1038-008965","008965","Szent László utca / Tartsay utca","47.421196","19.126871","","","0","","","","1","",""
"1038-008967","008967","Szentlőrinci úti lakótelep","47.416876","19.13129","","","0","","","","1","",""
"1038-008971","008971","Gyula vezér út","47.409629","19.004123","","","0","","","","1","",""
"1038-009000","009000","Kistarcsa H","47.545503","19.259839","","","0","","","","2","",""
"1038-009001","009001","Kistarcsa H","47.545584","19.259693","","","0","","","","2","",""
"1038-009002","009002","Kerepes H","47.552441","19.270507","","","0","","","","2","",""
"1038-009003","009003","Kerepes H","47.551324","19.268897","","","0","","","","2","",""
"1038-009004","009004","Szilasligeti elágazás","47.560201","19.283112","","","0","","","","2","",""
"1038-009005","009005","Kerepes, Szabadság útja","47.560809","19.282727","","","0","","","","1","",""
"1038-009006","009006","Szilasligeti elágazás","47.560766","19.2837","","","0","","","","2","",""
"1038-009007","009007","Szilasliget, Posta","47.56955","19.272176","","","0","","","","2","",""
"1038-009008","009008","Szilasliget, Posta","47.56985","19.272388","","","0","","","","2","",""
"1038-009009","009009","Szilasliget, Wesselényi utca","47.573117","19.269227","","","0","","","","2","",""
"1038-009010","009010","Szilasliget, Wesselényi utca","47.572905","19.269251","","","0","","","","2","",""
"1038-009011","009011","Szilasliget, Szondi utca","47.575273","19.266059","","","0","","","","2","",""
"1038-009012","009012","Szilasliget, Szondi utca","47.575376","19.265659","","","0","","","","2","",""
"1038-009013","009013","Szilasliget, Kemping","47.578226","19.261133","","","0","","","","2","",""
"1038-009014","009014","Egis-telep (Szentjakab H)","47.592911","19.284773","","","0","","","","2","",""
"1038-009015","009015","Egis-telep (Szentjakab H)","47.592534","19.285513","","","0","","","","2","",""
"1038-009016","009016","Gödöllő, Szökőkút","47.599144","19.346673","","","0","","","","1","",""
"1038-009017","009017","Gödöllő, Szabadság tér H","47.599243","19.346771","","","0","","","","2","",""
"1038-009018","009018","Gödöllő, Szabadság tér H","47.598009","19.349108","","","0","","","","2","",""
"1038-009019","009019","Gödöllő, Palotakert H","47.598734","19.355678","","","0","","","","2","",""
"1038-009020","009020","Gödöllő, Palotakert H","47.598679","19.356116","","","0","","","","2","",""
"1038-009021","009021","Gödöllő H","47.593416","19.35762","","","0","","","","1","",""
"1038-009022","009022","Mogyoród H","47.595557","19.271513","","","0","","","","2","",""
"1038-009025","009025","Zichy Jenő utca","47.505192","19.057853","","","0","","","","1","",""
"1038-009026","009026","Zichy Jenő utca","47.505246","19.057588","","","0","","","","1","",""
"1038-009031","009031","Margit híd, budai hídfő H","47.514815","19.035801","","","0","","","","1","",""
"1038-009039","009039","Csanády utca (Lehel tér M)","47.51585","19.058891","","","0","","","","1","",""
"1038-009041","009041","Haller utca / Soroksári út","47.47574","19.069389","","","0","","","","1","",""
"1038-009042","009042","Haller utca / Soroksári út","47.475447","19.069562","","","0","","","","1","",""
"1038-009047","009047","Homoktövis utca / Megyeri út","47.594692","19.113273","","","0","","","","1","",""
"1038-009074","009074","Használtcikk piac","47.43551","19.145159","","","0","","","","1","",""
"1038-009085","009085","Budaörs vasútállomás","47.448166","18.96487","","","0","1038-008690","","","1","",""
"1038-009094","009094","Petőfi Sándor utca","47.402451","18.937042","","","0","","","","1","",""
"1038-009095","009095","Pacsirta utca","47.404562","18.933977","","","0","","","","1","",""
"1038-009096","009096","Pacsirta utca","47.404616","18.933765","","","0","","","","2","",""
"1038-009097","009097","Nóra utca","47.407239","18.930884","","","0","","","","2","",""
"1038-009098","009098","Nóra utca","47.407275","18.930738","","","0","","","","2","",""
"1038-009099","009099","Katinka utca","47.410428","18.926876","","","0","","","","2","",""
"1038-009100","009100","Katinka utca","47.410123","18.927181","","","0","","","","2","",""
"1038-009101","009101","Tátika utca","47.41286","18.930262","","","0","","","","2","",""
"1038-009102","009102","Tátika utca","47.412824","18.929984","","","0","","","","2","",""
"1038-009103","009103","Valéria utca","47.414113","18.93283","","","0","","","","2","",""
"1038-009104","009104","Valéria utca","47.414086","18.932618","","","0","","","","2","",""
"1038-009105","009105","Diósd, Búzavirág utca","47.416567","18.934213","","","0","","","","2","",""
"1038-009119","009119","Szentendre H","47.659618","19.074522","","","0","","","","1","",""
"1038-009137","009137","Újmajori utca","47.471697","19.220067","","","0","","","","1","",""
"1038-009138","009138","Csillagmotor köz","47.47102","19.221815","","","0","","","","1","",""
"1038-009139","009139","Dedics Ferenc utca","47.469097","19.226094","","","0","","","","1","",""
"1038-009140","009140","Ősrepülő utca","47.469563","19.22717","","","0","","","","1","",""
"1038-009145","009145","Haller utca / Mester utca","47.475922","19.077827","","","0","","","","1","",""
"1038-009146","009146","Vágóhíd utca","47.473628","19.079643","","","0","","","","1","",""
"1038-009147","009147","Vörösmarty utca","47.419869","19.120349","","","0","","","","1","",""
"1038-009148","009148","Szusza Ferenc Stadion","47.575692","19.083757","","","0","","","","1","",""
"1038-009153","009153","Óbudai rendelőintézet","47.545359","19.033751","","","0","","","","1","",""
"1038-009154","009154","Atlétikai stadion","47.572606","19.114432","","","0","","","","2","",""
"1038-009155","009155","Atlétikai stadion","47.57221","19.114152","","","0","","","","2","",""
"1038-009160","009160","Keleti pályaudvar M","47.499449","19.083401","","","0","","","","1","",""
"1038-009161","009161","Keleti pályaudvar M","47.499431","19.084012","","","0","","","","1","",""
"1038-009162","009162","Keleti pályaudvar M","47.499926","19.083216","","","0","","","","1","",""
"1038-009163","009163","Keleti pályaudvar M","47.499926","19.083587","","","0","","","","1","",""
"1038-009170","009170","Pomáz, Dózsa György utca","47.64557","19.027226","","","0","","","","1","",""
"1038-009171","009171","Pomáz, Dózsa György utca","47.645554","19.027001","","","0","","","","1","",""
"1038-009172","009172","Piski utca / Bártfai utca","47.501188","19.25852","","","0","","","","2","",""
"1038-009174","009174","Széll Kálmán tér M","47.507673","19.024894","","","0","","","","1","",""
"1038-009179","009179","Petőfi híd, budai hídfő","47.476798","19.058923","","","0","","","","1","",""
"1038-009192","009192","Kacsóh Pongrác utca","47.396484","19.208706","","","0","","","","2","",""
"1038-009193","009193","Kacsóh Pongrác utca","47.396871","19.208747","","","0","","","","1","",""
"1038-009194","009194","Széchenyi utca / Ady Endre utca","47.38995","19.217945","","","0","","","","1","",""
"1038-009195","009195","Széchenyi utca / Ady Endre utca","47.390177","19.217708","","","0","","","","1","",""
"1038-009196","009196","Széchenyi utca / Vecsési út","47.381844","19.230726","","","0","","","","1","",""
"1038-009197","009197","Bocskai István utca / Széchenyi utca","47.383395","19.228294","","","0","","","","1","",""
"1038-009198","009198","Somogyi Béla utca / Széchenyi utca","47.38683","19.222955","","","0","","","","1","",""
"1038-009199","009199","Mátyás király utca","47.394728","19.210542","","","0","","","","1","",""
"1038-009200","009200","Mátyás király utca","47.394881","19.210397","","","0","","","","1","",""
"1038-009201","009201","Tulipán utca","47.392591","19.213834","","","0","","","","1","",""
"1038-009202","009202","Tulipán utca","47.392194","19.214614","","","0","","","","1","",""
"1038-009203","009203","Gyál, Deák Ferenc utca","47.385265","19.235533","","","0","","","","1","",""
"1038-009204","009204","Árpád utca","47.388079","19.231106","","","0","","","","1","",""
"1038-009205","009205","Dobó Katica utca / Deák Ferenc utca","47.389747","19.228502","","","0","","","","1","",""
"1038-009206","009206","Táncsics Mihály utca","47.392116","19.224853","","","0","","","","1","",""
"1038-009207","009207","Kossuth Lajos utca","47.391717","19.221196","","","0","","","","1","",""
"1038-009208","009208","Pestszentlőrinc, Szarvas csárda tér","47.441307","19.185114","","","0","","","","1","",""
"1038-009220","009220","Móricz Zsigmond körtér M","47.477496","19.048347","","","0","","","","1","",""
"1038-009225","009225","Noszlopy utca","47.471898","19.148435","","","0","","","","1","",""
"1038-009230","009230","Deák Ferenc tér M","47.497638","19.053021","","","0","","","","1","",""
"1038-009234","009234","Pestszentimre vasútállomás (Nemes utca)","47.404518","19.187166","","","0","","","","1","",""
"1038-009238","009238","Szent Korona utca","47.525735","19.169802","","","0","","","","1","",""
"1038-009239","009239","Csömöri út","47.528031","19.167497","","","0","","","","1","",""
"1038-009240","009240","Sasvár utca","47.518294","19.180653","","","0","","","","2","",""
"1038-009241","009241","Margit utca","47.515113","19.185325","","","0","","","","1","",""
"1038-009243","009243","Alsó határút","47.416184","19.116209","","","0","","","","2","",""
"1038-009289","009289","Gergely utca","47.468754","19.154451","","","0","","","","1","",""
"1038-009290","009290","Közvágóhíd H","47.466497","19.075739","","","0","","","","1","",""
"1038-009292","009292","Szigetszentmiklós, városháza","47.348602","19.044724","","","0","","","","1","",""
"1038-009295","009295","Serfőző utca","47.539095","19.045373","","","0","","","","1","",""
"1038-009301","009301","Gárdonyi Géza utca","47.405402","18.94778","","","0","","","","1","",""
"1038-009309","009309","Deák Ferenc tér M","47.497449","19.055715","","","0","","","","1","",""
"1038-009311","009311","Bilk, bekötőút","47.378957","19.129179","","","0","","","","2","",""
"1038-009312","009312","Mnb","47.376882","19.124303","","","0","","","","2","",""
"1038-009314","009314","Bilk, DF épület","47.375229","19.120911","","","0","","","","2","",""
"1038-009315","009315","Mnb","47.376675","19.124382","","","0","","","","2","",""
"1038-009321","009321","Keleti pályaudvar M","47.499926","19.084198","","","0","","","","1","",""
"1038-009322","009322","Örs vezér tere M+H (Kerepesi út)","47.50326","19.137956","","","0","","","","1","",""
"1038-009337","009337","Orbánhegyi dűlő","47.386335","19.110172","","","0","","","","1","",""
"1038-009338","009338","Orbánhegyi dűlő","47.386389","19.11049","","","0","","","","1","",""
"1038-009339","009339","Szent István utca H","47.391055","19.114151","","","0","","","","1","",""
"1038-009349","009349","Budaörsi repülőtér","47.447065","18.986709","","","0","","","","2","",""
"1038-009351","009351","Kőérberek","47.446333","18.998537","","","0","","","","1","",""
"1038-009352","009352","Kőérberek","47.44618","18.998775","","","0","","","","1","",""
"1038-009353","009353","Tippan utca","47.447962","19.000789","","","0","","","","1","",""
"1038-009354","009354","Tippan utca","47.447746","19.000378","","","0","","","","1","",""
"1038-009355","009355","Régi vám (Kánai út)","47.446389","19.003986","","","0","","","","1","",""
"1038-009356","009356","Régi vám (Kánai út)","47.4462","19.004052","","","0","","","","1","",""
"1038-009358","009358","Millenniumtelep H","47.379529","19.104152","","","0","","","","2","",""
"1038-009359","009359","Boráros tér H","47.479729","19.066486","","","0","","","","1","",""
"1038-009365","009365","Zsil utca","47.482716","19.062997","","","0","","","","1","",""
"1038-009369","009369","Csepel, Horgásztanya","47.388344","19.103486","","","0","","","","1","",""
"1038-009373","009373","Hunyadvár utca / Jókai Mór utca","47.508153","19.192136","","","0","","","","2","",""
"1038-009375","009375","Szilas-patak","47.529297","19.185461","","","0","","","","1","",""
"1038-009376","009376","Újpalota, Nyírpalota út","47.547013","19.142015","","","0","","","","1","",""
"1038-009377","009377","Jókai Mór utca (Rendőrség)","47.510358","19.190456","","","0","","","","1","",""
"1038-009379","009379","József utca","47.53208","19.155893","","","0","","","","1","",""
"1038-009381","009381","Rózsa utca","47.515819","19.155767","","","0","","","","1","",""
"1038-009382","009382","Jávorfa utca","47.525996","19.177844","","","0","","","","1","",""
"1038-009383","009383","János utca","47.523555","19.17234","","","0","","","","1","",""
"1038-009412","009412","Karolina út","47.473505","19.034394","","","0","","","","1","",""
"1038-009413","009413","Ezredes utca","47.510038","19.02176","","","0","","","","1","",""
"1038-009420","009420","Honvédkórház","47.531561","19.070886","","","0","","","","1","",""
